site,Date,Tmax,Tmin,Prec,LW,RHmax,RHmin,chillState,ChillRate,antiChillState,forcingRate,forcingState,cycleCompletion,bbchCode,bbchPhase,plantSusceptibility,Rule310,Epi,Ipi,Dmcast,Magarey,UCSC,misfits,laore,pressureRule310,pressureEpi,pressureIpi,pressureDmcast,pressureMagarey,pressureUCSC,pressureMisfits,pressureLaore
..\..\..\files\weather\hourly\Gorizia.csv,1/25/2014 12:00:00 AM,8.6,6.4,12.3,18,83.9,63.6,-17.147766,-1.0999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,1/26/2014 12:00:00 AM,8.5,4.7,0,0,69.8,56.6,-19.047766,-1.9000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,1/27/2014 12:00:00 AM,7,4.6,0.4,4,72.8,65.9,-20.247766,-1.2000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,1/28/2014 12:00:00 AM,7.3,4.1,4.5,9,77.3,63.9,-21.847767,-1.5999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,1/29/2014 12:00:00 AM,6.5,3.9,0.2,1,73.9,55.8,-23.147766,-1.2999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,1/30/2014 12:00:00 AM,5.8,3.1,0.4,2,66.5,54.1,-24.497766,-1.3499999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,1/31/2014 12:00:00 AM,7.8,4.8,31,24,81.5,69.5,-25.997766,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,2/1/2014 12:00:00 AM,9.1,6.6,59.8,24,83,79,-27.247766,-1.2500005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,2/2/2014 12:00:00 AM,9.4,6.8,31.9,24,83.2,80,-28.547768,-1.3000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,2/3/2014 12:00:00 AM,6.6,5.5,29.8,24,82.4,76.4,-29.097767,-0.5500002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,2/4/2014 12:00:00 AM,5.9,4.1,7.6,10,76.6,67.4,-29.997766,-0.9000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,2/5/2014 12:00:00 AM,8.7,4,21.9,19,82.8,73.2,-32.347767,-2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,2/6/2014 12:00:00 AM,9,8.1,21,24,91.5,84.3,-32.797768,-0.4499998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,2/7/2014 12:00:00 AM,10.6,7.4,1.1,3,89.8,70.1,-34.34152,-1.5437498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,2/8/2014 12:00:00 AM,11.7,7.5,16.8,18,90.5,80.8,-36.097473,-1.7559528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,2/9/2014 12:00:00 AM,11.3,8.9,6.8,19,94.3,79.6,-36.94539,-0.84791744,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,2/10/2014 12:00:00 AM,10.7,6.3,26.4,18,91.5,82,-39.089706,-2.144318,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,2/11/2014 12:00:00 AM,11.3,6.4,31.7,17,90.1,78.2,-41.367256,-2.2775512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,2/12/2014 12:00:00 AM,10.6,7.1,10.1,20,94.4,79,-43.065826,-1.6985718,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,2/13/2014 12:00:00 AM,10.1,7.1,0.3,2,88,71.9,-44.56416,-1.4983338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,2/14/2014 12:00:00 AM,10.5,7.9,7.8,9,90.5,74.4,-45.816082,-1.2519228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,2/15/2014 12:00:00 AM,11.2,7.9,0.1,1,91.8,68.4,-47.247902,-1.4318184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,2/16/2014 12:00:00 AM,11.3,7.5,1.3000001,7,91.3,65.5,-48.925533,-1.6776311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,2/17/2014 12:00:00 AM,12.2,10.7,32.8,24,94.1,88.9,-48.925533,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,
..\..\..\files\weather\hourly\Gorizia.csv,2/18/2014 12:00:00 AM,12.1,7.7,30.7,16,92.2,77.3,-50.624397,-1.6988633,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,2/19/2014 12:00:00 AM,11.6,7.6,2.1000001,11,89.6,74.5,-52.304398,-1.6800003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,2/20/2014 12:00:00 AM,12.3,10.2,22.1,23,94.7,82.1,-52.304398,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,2/21/2014 12:00:00 AM,10.6,8.2,5.2000003,9,88.3,68.7,-53.429398,-1.1249998,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,2/22/2014 12:00:00 AM,11.5,7.9,0.2,1,93,74.4,-54.916897,-1.4874997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,2/23/2014 12:00:00 AM,9.4,7.5,25.9,15,90.9,72.7,-55.866898,-0.9499998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,2/24/2014 12:00:00 AM,10.8,6,0.70000005,3,80.2,54.8,-58.20023,-2.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,2/25/2014 12:00:00 AM,12.3,6.8,0,0,89.2,59.8,-60.469322,-2.269091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,2/26/2014 12:00:00 AM,10.7,6.5,0.5,2,91.6,71,-62.51099,-2.041667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,2/27/2014 12:00:00 AM,11.1,8.1,4.7,12,89.5,80.3,-63.809322,-1.2983332,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,2/28/2014 12:00:00 AM,10.9,8,13,21,92.1,80,-65.11967,-1.3103447,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,3/1/2014 12:00:00 AM,9.9,7.3,10.7,18,88.5,71,-66.41967,-1.3000002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,3/2/2014 12:00:00 AM,11,8.4,9.6,22,84.6,70.1,-67.52736,-1.1076925,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,3/3/2014 12:00:00 AM,11,9,2.5,13,79.9,72.5,-68.27736,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,
..\..\..\files\weather\hourly\Gorizia.csv,3/4/2014 12:00:00 AM,10.4,7.2,0,0,86,74,-69.852356,-1.5749995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,3/5/2014 12:00:00 AM,11.7,7.7,0.3,2,83.9,60.5,-71.491104,-1.6387501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,3/6/2014 12:00:00 AM,12.9,8.7,0,0,75.1,58.5,-72.58991,-1.0988091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,3/7/2014 12:00:00 AM,13.9,8.6,0.8,2,68.5,50.8,-73.80501,-1.215094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,3/8/2014 12:00:00 AM,14,8.3,0,0,72.6,57,-75.251495,-1.4464906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,3/9/2014 12:00:00 AM,14.7,8.8,0,0,73.1,44.3,-76.32946,-1.077966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,3/10/2014 12:00:00 AM,15.2,8,0,0,76.4,45.7,-78.05168,-1.7222228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,3/11/2014 12:00:00 AM,13.5,9.2,0,0,67.2,47.6,-78.77726,-0.725582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,3/12/2014 12:00:00 AM,14.5,8.5,0,0,65.5,43.4,-80.08976,-1.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,3/13/2014 12:00:00 AM,14.8,8,0,0,79.4,54.2,-81.79564,-1.705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,3/14/2014 12:00:00 AM,15.6,8.3,0,0,82.4,41.3,-83.29769,-1.5020552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,3/15/2014 12:00:00 AM,13.9,8.8,0,0,85.5,67.1,-84.356514,-1.0588238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,3/16/2014 12:00:00 AM,11.8,9.2,0,0,88.8,77.7,-85.03344,-0.6769232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,3/17/2014 12:00:00 AM,12.7,9.2,0,0,87.8,72.7,-85.74201,-0.70857155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,3/18/2014 12:00:00 AM,14,9.2,0,3,92,75.9,-86.47535,-0.73333395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,3/19/2014 12:00:00 AM,13.7,8.9,0,7,94.7,73.4,-87.44931,-0.97395813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,3/20/2014 12:00:00 AM,14.3,10.7,0.1,5,93.2,77.9,-87.44931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,3/21/2014 12:00:00 AM,15.8,10,0,0,85.5,60.6,-87.44931,4.7683716E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,3/22/2014 12:00:00 AM,14.5,10.6,0.3,1,84.7,72.9,-87.44931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,3/23/2014 12:00:00 AM,13.7,11.4,11.7,20,93.2,77.2,-87.44931,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,3/24/2014 12:00:00 AM,12.9,9.2,29.7,24,87.8,71.2,-88.16283,-0.71351314,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,
..\..\..\files\weather\hourly\Gorizia.csv,3/25/2014 12:00:00 AM,10.7,7.9,3.5,11,84.2,70.9,-89.47533,-1.3125001,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,3/26/2014 12:00:00 AM,9.8,6.6,2.3,4,91,57.4,-91.075325,-1.5999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,3/27/2014 12:00:00 AM,12.4,7.5,0,0,78,54.5,-92.93757,-1.8622448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,3/28/2014 12:00:00 AM,14.7,9.8,0,0,71.6,50.6,-93.133484,-0.19591808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,3/29/2014 12:00:00 AM,15.8,9.9,0,0,84.4,55.8,-93.232635,-0.09915328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,3/30/2014 12:00:00 AM,16.5,9.7,0,0,85.4,54.9,-93.52602,-0.29338312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,3/31/2014 12:00:00 AM,15,10.1,0,0,86,67.2,-93.52602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,4/1/2014 12:00:00 AM,14.5,10.8,0,0,87.6,68.8,-93.52602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,4/2/2014 12:00:00 AM,14.5,11,0,0,89.6,75.7,-93.52602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,4/3/2014 12:00:00 AM,14.1,11.5,0,0,87.6,81.4,-93.52602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,4/4/2014 12:00:00 AM,14.1,11.8,0,3,91.7,79.3,-93.52602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,4/5/2014 12:00:00 AM,15.5,10.9,0.4,2,87.9,62.7,-93.52602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,4/6/2014 12:00:00 AM,14.1,12.1,5.8,16,92.1,79.1,-93.52602,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,4/7/2014 12:00:00 AM,17.2,11.8,0.70000005,5,88.8,73.7,-93.52602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,4/8/2014 12:00:00 AM,18.3,12.2,0,0,89.1,65,-93.52602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,4/9/2014 12:00:00 AM,17.4,13.6,8.8,6,83.9,69.4,-93.52602,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,4/10/2014 12:00:00 AM,16.4,11.7,1.1,3,87.4,49.3,-93.52602,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,4/11/2014 12:00:00 AM,14.5,11,0.1,1,87.4,70.8,-93.52602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,4/12/2014 12:00:00 AM,14.8,11.3,0,0,83.4,53.1,-93.52602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,4/13/2014 12:00:00 AM,14.7,11.7,0,0,80.3,61.5,-93.52602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,4/14/2014 12:00:00 AM,14.2,11.2,0,0,88.3,70,-93.52602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,4/15/2014 12:00:00 AM,14.6,11.8,5.5,6,87.7,77.8,-93.52602,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,4/16/2014 12:00:00 AM,15.2,10.2,0.1,1,75.9,28.7,-93.52602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,4/17/2014 12:00:00 AM,15.3,9,0,0,53.8,30.1,-94.44665,-0.9206345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,4/18/2014 12:00:00 AM,16,8.8,0,0,72.3,34.6,-95.546646,-1.0999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,4/19/2014 12:00:00 AM,15.3,9.8,0.6,3,80.1,47.1,-95.74301,-0.19636345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,4/20/2014 12:00:00 AM,15.9,12.5,1.5,8,90.5,64.4,-95.74301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,4/21/2014 12:00:00 AM,14.8,12.3,1.6,6,88.5,68.2,-95.74301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,4/22/2014 12:00:00 AM,14.7,12.4,17.8,23,93.3,82.3,-95.74301,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,
..\..\..\files\weather\hourly\Gorizia.csv,4/23/2014 12:00:00 AM,15.9,12.9,1.1,9,93.5,83.3,-95.74301,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Gorizia.csv,4/24/2014 12:00:00 AM,19.6,11.9,0,0,94.9,62.3,-95.74301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
