site,Date,Tmax,Tmin,Prec,LW,RHmax,RHmin,chillState,ChillRate,antiChillState,forcingRate,forcingState,cycleCompletion,bbchCode,bbchPhase,plantSusceptibility,Rule310,Epi,Ipi,Dmcast,Magarey,UCSC,misfits,laore,pressureRule310,pressureEpi,pressureIpi,pressureDmcast,pressureMagarey,pressureUCSC,pressureMisfits,pressureLaore
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,1/17/2020 12:00:00 AM,10.1,0,1.5208334,24,100,93.75589,-87.604256,-5.049505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,1/18/2020 12:00:00 AM,9.49,0,1.7566665,24,100,92.18822,-92.34926,-4.745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,1/19/2020 12:00:00 AM,8.96,0,1.3895833,24,100,90.83287,-96.82926,-4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,1/20/2020 12:00:00 AM,8.83,0,0.117916666,24,100,90.501396,-101.24426,-4.415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,1/21/2020 12:00:00 AM,8.347721,0,2.7870834,24,100,86.37909,-101.24426,-4.1738605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,1/22/2020 12:00:00 AM,10.293816,0,1.8266666,24,100,92.93247,-101.24007,-5.1427145,0.0041931784,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,1/23/2020 12:00:00 AM,12.06,0,2.36375,24,100,98.846535,-101.06413,-5.854063,0.17593706,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,1/24/2020 12:00:00 AM,12.89,0,0.65958333,24,100,100,-100.74016,-6.121024,0.32397604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,1/25/2020 12:00:00 AM,11.1,0,1.8766665,24,100,96.34323,-100.68565,-5.495496,0.054504544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,1/26/2020 12:00:00 AM,9.56,0,3.5854168,24,100,92.36768,-100.68565,-4.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,1/27/2020 12:00:00 AM,11.09,0,2.3154166,24,100,96.31725,-100.63209,-5.4914336,0.053566292,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,1/28/2020 12:00:00 AM,11.907025,0,2.0991666,24,100,95.59071,-100.47937,-5.8007984,0.15271428,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,1/29/2020 12:00:00 AM,13.95,0,4.7820835,24,100,100,-99.92014,-6.4157705,0.5592293,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,1/30/2020 12:00:00 AM,15.14,0,3.39375,24,100,100,-99.04763,-6.69749,0.87251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,1/31/2020 12:00:00 AM,13.39,0,2.1329167,24,100,100,-98.6185,-6.26587,0.42913005,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,2/1/2020 12:00:00 AM,15.27,0,2.9862502,24,100,100,-97.70911,-6.725606,0.9093944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,2/2/2020 12:00:00 AM,13.7,0,5.169583,24,100,100,-97.20947,-6.3503647,0.49963498,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,2/3/2020 12:00:00 AM,16.789333,0,4.6637497,24,100,100,-95.83672,-7.021919,1.372748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,2/4/2020 12:00:00 AM,19.67,0,8.992916,24,100,100,-93.45978,-7.458058,2.3769422,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,2/5/2020 12:00:00 AM,16.36,0,5.9316664,24,100,100,-92.22354,-6.9437656,1.2362349,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,2/6/2020 12:00:00 AM,14.97,0,2.6475,24,100,100,-91.39853,-6.6599865,0.82501346,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,2/7/2020 12:00:00 AM,12.043593,0,0.27791667,24,100,98.76803,-91.22515,-5.8484154,0.17338155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,2/8/2020 12:00:00 AM,14.11,0,0,24,100,100,-90.626564,-6.4564137,0.598586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,2/9/2020 12:00:00 AM,12.07,0,0,24,100,98.8727,-90.44906,-5.8574977,0.17750202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,2/10/2020 12:00:00 AM,14.02383,0,0.25,24,100,100,-89.87178,-6.4346404,0.5772749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,2/11/2020 12:00:00 AM,16.43,0,6.099167,24,100,100,-88.61356,-6.9567866,1.2582136,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,2/12/2020 12:00:00 AM,18.43,0,8.16375,24,100,100,-86.68559,-7.287032,1.927968,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,2/13/2020 12:00:00 AM,16.12,0,3.0758336,24,100,100,-85.52386,-6.898263,1.1617372,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,2/14/2020 12:00:00 AM,13.964082,0,0.59625,24,100,100,-84.961205,-6.419385,0.56265587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,2/15/2020 12:00:00 AM,16.36,0,3.8358335,24,100,100,-83.72497,-6.9437656,1.2362349,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,2/16/2020 12:00:00 AM,15.02,0,1.0350001,24,100,100,-82.88607,-6.6711054,0.83889496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,2/17/2020 12:00:00 AM,15.2,0,2.4520833,24,100,100,-81.9966,-6.7105265,0.8894736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,2/18/2020 12:00:00 AM,14.177469,0,5.9079165,24,100,100,-81.38114,-6.4732776,0.6154572,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,2/19/2020 12:00:00 AM,16.61,0,4.8525,24,100,100,-80.06591,-6.989765,1.315235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,2/20/2020 12:00:00 AM,14.58,0,2.7920833,24,100,100,-79.34656,-6.570645,0.7193552,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,2/21/2020 12:00:00 AM,16.24,0,1.6679167,24,100,100,-78.14774,-6.921182,1.1988176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,2/22/2020 12:00:00 AM,16.01,0,1.1591666,24,100,100,-77.01969,-6.876952,1.1280482,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,2/23/2020 12:00:00 AM,16.99,0,1.2341666,24,100,100,-75.58179,-7.0570927,1.4379075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,2/24/2020 12:00:00 AM,17.45,0,3.49375,24,100,100,-73.991455,-7.1346707,1.5903298,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,2/25/2020 12:00:00 AM,18.68,0,5.6025,24,100,100,-71.97479,-7.3233404,2.0166597,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,2/26/2020 12:00:00 AM,16.45,0,4.5283337,24,100,100,-70.71028,-6.9604864,1.2645139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,2/27/2020 12:00:00 AM,13.1,0,4.7679167,24,100,100,-70.34349,-6.183206,0.366794,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,2/28/2020 12:00:00 AM,13.767764,0,0.65749997,24,100,98.689514,-69.827934,-6.368328,0.5155538,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,2/29/2020 12:00:00 AM,16.13,0,2.4941666,24,100,100,-68.663124,-6.9001856,1.1648138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,3/1/2020 12:00:00 AM,10.89,0,3.8895833,24,100,95.79813,-68.626755,-5.408632,0.036368255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,3/2/2020 12:00:00 AM,11.46,0,7.2058334,24,100,97.27979,-68.53375,-5.636998,0.09300175,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,3/3/2020 12:00:00 AM,10.993727,0,4.33875,24,100,89.86506,-68.48884,-5.4519515,0.04491165,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,3/4/2020 12:00:00 AM,12.88,0,3.9804168,24,100,100,-68.16685,-6.1180124,0.32198757,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,3/5/2020 12:00:00 AM,14.35,0,1.785,24,100,100,-67.50753,-6.5156794,0.65932065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,3/6/2020 12:00:00 AM,11.130295,0,3.9845834,24,100,93.009575,-67.45014,-5.507756,0.057391398,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,3/7/2020 12:00:00 AM,14.459141,0,4.2758336,24,100,100,-66.76255,-6.54198,0.6875905,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,3/8/2020 12:00:00 AM,16.94,0,3.1775,24,100,100,-65.34096,-7.048406,1.421594,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,3/9/2020 12:00:00 AM,15.5,0,1.4283333,24,100,100,-64.36515,-6.774194,0.9758065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,3/10/2020 12:00:00 AM,13.537306,0,4.7808332,24,100,100,-63.903,-6.306503,0.46215,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,3/11/2020 12:00:00 AM,16.763725,0,3.49,24,100,100,-62.538506,-7.0173693,1.3644933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,3/12/2020 12:00:00 AM,19.64,0,5.168333,24,100,100,-60.17268,-7.454175,2.3658247,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,3/13/2020 12:00:00 AM,16.47,0,6.8870835,24,100,100,-58.90186,-6.964177,1.2708224,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,3/14/2020 12:00:00 AM,18.27,0,10.160833,24,100,100,-57.030132,-7.2632732,1.871727,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,3/15/2020 12:00:00 AM,15.63,0,7.5445833,24,100,100,-56.016155,-6.8010235,1.0139763,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,3/16/2020 12:00:00 AM,15.25,0,5.1216664,24,100,100,-55.112465,-6.7213116,0.90368855,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,3/17/2020 12:00:00 AM,17.32,0,5.1391664,24,100,100,-53.565628,-7.113164,1.5468359,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,3/18/2020 12:00:00 AM,17.22,0,4.6579165,24,100,100,-52.05203,-7.0963993,1.5136002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,3/19/2020 12:00:00 AM,18.4,0,4.6845837,24,100,100,-50.134636,-7.282609,1.9173911,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,3/20/2020 12:00:00 AM,19.29,0,6.3920836,24,100,100,-47.897617,-7.407984,2.237017,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,3/21/2020 12:00:00 AM,17.02,0,6.215833,24,100,100,-46.449898,-7.0622797,1.4477205,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,3/22/2020 12:00:00 AM,17.63,0,6.42375,24,100,100,-44.798824,-7.163925,1.6510746,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,3/23/2020 12:00:00 AM,15.05,0,8.026667,24,100,100,-43.951565,-6.677741,0.8472592,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,3/24/2020 12:00:00 AM,13.25,0,5.7783337,24,100,100,-43.55298,-6.226415,0.3985849,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,3/25/2020 12:00:00 AM,9.94,0,3.3170834,24,100,93.34391,-43.55298,-4.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,3/26/2020 12:00:00 AM,8.29,0,0.46958336,24,100,89.12872,-43.55298,-4.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,3/27/2020 12:00:00 AM,10.327958,0,0.22708333,21,100,88.54616,-43.54777,-5.158772,0.0052070566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,3/28/2020 12:00:00 AM,15.628504,0,5.5425,24,100,98.95125,-42.534237,-6.8007174,1.0135345,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,3/29/2020 12:00:00 AM,18.31,0,7.6279163,24,100,100,-40.648487,-7.269252,1.885748,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,3/30/2020 12:00:00 AM,18.57,0,6.71625,24,100,100,-38.67097,-7.307485,1.9775146,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,3/31/2020 12:00:00 AM,14.92,0,7.962917,24,100,100,-37.859764,-6.6487937,0.8112064,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,4/1/2020 12:00:00 AM,12.72,0,6.73,24,100,100,-37.568947,-6.0691824,0.29081765,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,4/2/2020 12:00:00 AM,11.907025,0,3.2262502,24,100,98.29735,-37.416233,-5.8007984,0.15271428,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,4/3/2020 12:00:00 AM,14.262823,0,2.0316668,24,100,100,-36.779205,-6.494383,0.63702893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,4/4/2020 12:00:00 AM,16.71,0,3.0620832,24,100,100,-35.431984,-7.0077796,1.3472198,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,4/5/2020 12:00:00 AM,18.59,0,4.748333,24,100,100,-33.447365,-7.310382,1.9846181,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,4/6/2020 12:00:00 AM,18.52,0,5.44875,24,100,100,-31.487581,-7.300216,1.9597842,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,4/7/2020 12:00:00 AM,19.46,0,6.6120834,24,100,100,-29.18821,-7.430627,2.2993727,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,4/8/2020 12:00:00 AM,21.75,0,7.543333,24,100,100,-26.014359,-7.7011495,3.1738505,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,4/9/2020 12:00:00 AM,21,0,6.72125,24,100,100,-23.133406,-7.6190476,2.8809524,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,4/10/2020 12:00:00 AM,22.34,0,7.217917,24,100,100,-19.725267,-7.761862,3.408138,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,4/11/2020 12:00:00 AM,22.44,0,7.4,24,100,100,-16.277103,-7.7718363,3.4481642,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,4/12/2020 12:00:00 AM,23.53,0,7.40625,24,100,100,-12.3871565,-7.8750534,3.889947,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,4/13/2020 12:00:00 AM,22.36,0,7.59625,24,100,100,-8.971021,-7.7638645,3.416136,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,4/14/2020 12:00:00 AM,21.27,0,8.694166,24,100,100,-5.9852915,-7.649271,2.985729,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Castiglione Falletto.csv,4/15/2020 12:00:00 AM,23.4,0,9.457916,24,100,100,-2.1485395,-7.863248,3.836752,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,
