site,Date,Tmax,Tmin,Prec,LW,RHmax,RHmin,chillState,ChillRate,antiChillState,forcingRate,forcingState,cycleCompletion,bbchCode,bbchPhase,plantSusceptibility,Rule310,Epi,Ipi,Dmcast,Magarey,UCSC,misfits,laore,pressureRule310,pressureEpi,pressureIpi,pressureDmcast,pressureMagarey,pressureUCSC,pressureMisfits,pressureLaore
..\..\..\files\weather\hourly\Treviso.csv,1/11/2020 12:00:00 AM,6.2,-2.1,0,14,85.7,66.6,-39.19301,-2.3156629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,1/12/2020 12:00:00 AM,11.6,-2.4,0,10,82.9,45.5,-44.090153,-4.8971434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,1/13/2020 12:00:00 AM,7.4,-2.8,0,15,83.9,61.5,-46.774467,-2.6843138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,1/14/2020 12:00:00 AM,6.9,-2.2,0,11,86.5,54,-49.3904,-2.615934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,1/15/2020 12:00:00 AM,4.5,-3,0,10,85.5,69.4,-50.7404,-1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,1/16/2020 12:00:00 AM,5.5,-2.3,0,13,84.8,66.8,-52.6795,-1.9391025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,1/17/2020 12:00:00 AM,9.5,-2.2,0,11,85.9,54,-56.53634,-3.8568377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,1/18/2020 12:00:00 AM,9.1,-0.2,0,5,89.1,54.9,-60.98849,-4.452151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,1/19/2020 12:00:00 AM,6,1.3,7.2000003,22,91.8,78.7,-63.33849,-2.3500001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,1/20/2020 12:00:00 AM,7.1,-1.3,0.5,8,85.6,46.9,-66.33909,-3.0005953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,1/21/2020 12:00:00 AM,6.6,-3.2,0,2,75.9,39.1,-68.56154,-2.2224488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,1/22/2020 12:00:00 AM,6.3,-4.3,0,6,77.8,47.8,-70.43371,-1.8721699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,1/23/2020 12:00:00 AM,7.5,-1.5,0,10,83.3,56.2,-73.55871,-3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,1/24/2020 12:00:00 AM,8.6,-1.7,0,7,77.2,45.4,-77.149,-3.5902915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,1/25/2020 12:00:00 AM,7.4,-3.2,0,10,76.1,51.8,-79.73202,-2.5830188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,1/26/2020 12:00:00 AM,7.9,1.4,0.1,16,85,64.2,-82.98202,-3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,1/27/2020 12:00:00 AM,8,1.6,0,14,92.3,75.6,-86.182014,-3.2000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,1/28/2020 12:00:00 AM,8.3,1.6,2.4,16,95.5,74.9,-89.53201,-3.3500004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,1/29/2020 12:00:00 AM,6.5,1.2,2.4,17,95.3,87.6,-92.182014,-2.6499999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,1/30/2020 12:00:00 AM,8.4,0.4,0,17,89,68,-96.182014,-3.9999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,1/31/2020 12:00:00 AM,8.1,-1.1,0,16,94.6,64.6,-99.74777,-3.565761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,2/1/2020 12:00:00 AM,9,0.8,0,15,91.9,68.4,-103.84777,-4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,2/2/2020 12:00:00 AM,8.2,4.5,0,16,94.2,77,-103.84777,-1.8499999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,2/3/2020 12:00:00 AM,7.6,3.7,0,15,93,77.3,-103.84777,-1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,2/4/2020 12:00:00 AM,9.4,4.3,0,14,91,75,-103.84777,-2.5499997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,2/5/2020 12:00:00 AM,9.5,3.3,1.2,7,91.1,19.1,-103.84777,-3.1000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,2/6/2020 12:00:00 AM,8.6,-0.8,0,0,58.5,23.4,-103.84777,-3.9340427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,2/7/2020 12:00:00 AM,8,-2.3,0,2,78,35.4,-103.84777,-3.106796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,2/8/2020 12:00:00 AM,9.3,-2.4,0,8,80.2,44.8,-103.84777,-3.6961539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,2/9/2020 12:00:00 AM,8.3,-1.9,0,9,78.1,46.8,-103.84777,-3.3769608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,2/10/2020 12:00:00 AM,7.8,-1.3,0,11,85.3,57.9,-103.84777,-3.3428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,2/11/2020 12:00:00 AM,8.7,4,0.90000004,15,91.7,79.7,-103.84777,-2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,2/12/2020 12:00:00 AM,12,1.7,1.8000001,16,91.8,58.1,-103.653595,-4.955825,0.19417475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,2/13/2020 12:00:00 AM,11.1,0.3,2.6,22,89.6,51.1,-103.59758,-5.3439817,0.056018557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,2/14/2020 12:00:00 AM,9.6,-0.5,0.6,13,88.8,51.7,-103.59758,-4.562376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,2/15/2020 12:00:00 AM,12.8,0.5,0.4,12,88.9,50.2,-103.27888,-5.8313007,0.31869924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,2/16/2020 12:00:00 AM,11,1.6,0.1,12,90.1,48.8,-103.225685,-4.6468086,0.05319149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,2/17/2020 12:00:00 AM,11.2,2.3,0.5,12,94,58.1,-103.14478,-4.369101,0.08089886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,2/18/2020 12:00:00 AM,7.9,5.3,7.2000003,24,94.2,80,-103.14478,-1.3000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,2/19/2020 12:00:00 AM,11.5,3.2,0.2,5,88.2,60.7,-103.00924,-4.014457,0.13554217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,2/20/2020 12:00:00 AM,10,0.4,0.4,8,85.7,58.1,-103.00924,-4.7999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,2/21/2020 12:00:00 AM,9.6,-1,0,6,88,47,-103.00924,-4.34717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,2/22/2020 12:00:00 AM,11.7,-1.4,0,10,88.4,47.2,-102.89893,-5.3351145,0.110305324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,2/23/2020 12:00:00 AM,11.1,3.2,0,11,91.2,50.3,-102.82235,-3.8734176,0.07658233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,2/24/2020 12:00:00 AM,10,3.6,0,15,93.1,70.7,-102.82235,-3.2000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,2/25/2020 12:00:00 AM,12.5,6.1,0.1,14,91,65.3,-102.33407,-2.711719,0.48828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,2/26/2020 12:00:00 AM,8.4,5.8,4.9,24,93.4,88,-102.33407,-1.2999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,2/27/2020 12:00:00 AM,9.8,1.6,6.6,13,96.2,63.1,-102.33407,-4.1000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,2/28/2020 12:00:00 AM,8.5,-1.3,0,5,79.3,27.2,-102.33407,-3.6862245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,2/29/2020 12:00:00 AM,10.7,-1,0,0,76.8,23.5,-102.313126,-4.9136753,0.02094016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,3/1/2020 12:00:00 AM,8.6,-1.2,0,0,78.1,42.7,-102.313126,-3.7734697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,3/2/2020 12:00:00 AM,6.1,3.9,9.900001,21,95.7,80.9,-102.313126,-1.0999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,3/3/2020 12:00:00 AM,6.4,3.7,48.4,20,94.6,83.3,-102.313126,-1.3500001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,3/4/2020 12:00:00 AM,7,1.7,18.4,22,86.4,76.8,-102.313126,-2.6499999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,3/5/2020 12:00:00 AM,8.8,0.9,0.6,16,91.5,57.8,-102.313126,-3.9499998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,3/6/2020 12:00:00 AM,6.5,0.5,8.5,15,88.7,68.4,-102.313126,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,3/7/2020 12:00:00 AM,8.8,2.9,12.2,13,91.3,69.4,-102.313126,-2.9500003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,3/8/2020 12:00:00 AM,11.2,1.6,1.2,14,90.8,43.8,-102.23813,-4.7250004,0.07499998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,3/9/2020 12:00:00 AM,10,0.4,0,13,89.8,43.7,-102.23813,-4.7999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,3/10/2020 12:00:00 AM,9.8,2,0,13,89,57.5,-102.23813,-3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,3/11/2020 12:00:00 AM,10.3,2.9,0.3,13,91.6,61.4,-102.23205,-3.6939192,0.006081089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,3/12/2020 12:00:00 AM,14.7,2.8,0,13,92.4,50.8,-101.303894,-5.0218487,0.9281512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,3/13/2020 12:00:00 AM,12.4,4.8,0.90000004,10,90.2,61.2,-100.92495,-3.421053,0.3789473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,3/14/2020 12:00:00 AM,12.3,7.2,3.2,13,89.8,71.5,-100.40632,-2.0313725,0.5186275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,3/15/2020 12:00:00 AM,8.8,4.4,4.4,24,88.8,67.9,-100.40632,-2.2000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,3/16/2020 12:00:00 AM,10.8,2.9,0,6,87.8,52.6,-100.365814,-3.909494,0.040506348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,3/17/2020 12:00:00 AM,12.1,1.4,0,6,78.1,42.3,-100.15974,-5.143925,0.20607483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,3/18/2020 12:00:00 AM,14.4,2,0,12,85.2,53.1,-99.37909,-5.419355,0.7806451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,3/19/2020 12:00:00 AM,16.6,4.5,0,7,85.2,42.3,-97.57909,-4.25,1.8000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,3/20/2020 12:00:00 AM,16.8,4.8,0,12,87,49.6,-95.65242,-4.073333,1.9266664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,3/21/2020 12:00:00 AM,15.5,4.7,0.4,9,95.8,60.2,-94.25196,-3.9995375,1.400463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,3/22/2020 12:00:00 AM,13.8,7.2,7.4,15,94,64.8,-93.15802,-2.206061,1.0939394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,3/23/2020 12:00:00 AM,8.9,2.5,1.9000001,13,94.7,42.5,-93.15802,-3.1999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,3/24/2020 12:00:00 AM,7.9,-2.1,0.6,4,76.5,33.8,-93.15802,-3.1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,3/25/2020 12:00:00 AM,8.1,-3.2,0,1,80.6,29.3,-93.15802,-2.9030976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,3/26/2020 12:00:00 AM,5.6,-1.6,0.4,3,78.7,42.2,-93.15802,-2.1777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,3/27/2020 12:00:00 AM,7.7,0.5,0.1,1,71.7,55.1,-93.15802,-3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,3/28/2020 12:00:00 AM,12.1,4.1,0,9,84.5,53.8,-92.88239,-3.7243752,0.2756251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,3/29/2020 12:00:00 AM,15.3,3.1,0,5,85.2,42,-91.73116,-4.9487705,1.1512295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,3/30/2020 12:00:00 AM,14.3,4.9,3.8,13,82.9,51.3,-90.74765,-3.7164896,0.9835108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,3/31/2020 12:00:00 AM,8.2,1.7,13.7,24,94.8,79,-90.74765,-3.2499998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,4/1/2020 12:00:00 AM,6.5,-0.7,0,6,93.2,42.8,-90.74765,-2.934028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,4/2/2020 12:00:00 AM,7.8,-1.9,0,4,89.7,48,-90.74765,-3.1360826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,4/3/2020 12:00:00 AM,11.2,-2.8,0,8,89.5,47.6,-90.69622,-4.5314283,0.051428556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,4/4/2020 12:00:00 AM,13.4,0,0.1,7,82.5,45.9,-90.26488,-6.2686567,0.4313432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,4/5/2020 12:00:00 AM,14.7,4.3,0,4,81.2,38.3,-89.20286,-4.1379805,1.0620192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,4/6/2020 12:00:00 AM,16.9,2.9,0,2,83.1,30.1,-87.5025,-5.2996426,1.7003568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,4/7/2020 12:00:00 AM,18.2,4.2,0,0,75.1,27.8,-85.101074,-4.598572,2.401429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,4/8/2020 12:00:00 AM,18.8,4.5,0,0,78.7,31.2,-82.39338,-4.4423075,2.707692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,4/9/2020 12:00:00 AM,18.2,3.9,0,1,80.7,11.6,-80.04233,-4.798951,2.3510492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,4/10/2020 12:00:00 AM,19.3,4.4,0,0,77,30.8,-77.13998,-4.547651,2.9023485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,4/11/2020 12:00:00 AM,20.6,6.4,0,0,77.4,31.4,-73.18364,-3.1436617,3.9563382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,4/12/2020 12:00:00 AM,20.4,6.2,0,0,78.9,37.2,-69.37519,-3.291549,3.8084505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,4/13/2020 12:00:00 AM,20.2,7.8,0,0,79.7,35.9,-65.18003,-2.004838,4.195162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,4/14/2020 12:00:00 AM,18.1,6.4,0,0,83.9,41.3,-62.376183,-3.0461535,2.8038464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,4/15/2020 12:00:00 AM,14.4,5.1,3.7,9,82.2,52.9,-61.335323,-3.60914,1.0408602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,4/16/2020 12:00:00 AM,13.9,3.9,0,0,87.8,48.3,-60.574825,-4.2394996,0.76049984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,4/17/2020 12:00:00 AM,17.1,3.2,0,5,88.3,44.7,-58.761517,-5.136691,1.8133094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,4/18/2020 12:00:00 AM,17.6,4.3,0,6,86.1,53.5,-56.590088,-4.478572,2.1714287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,4/19/2020 12:00:00 AM,19.4,5.9,0,9,90.3,51,-53.317497,-3.4774072,3.2725923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,4/20/2020 12:00:00 AM,18.8,7.8,0.2,10,93.7,54.5,-49.797497,-1.9799993,3.5199997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,4/21/2020 12:00:00 AM,14.4,11.5,2.3,9,86.4,59.5,-46.847496,0,2.9499998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Treviso.csv,4/22/2020 12:00:00 AM,16.4,6.3,0,0,80.3,34.5,-44.819775,-3.0222776,2.0277226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
