site,Date,Tmax,Tmin,Prec,LW,RHmax,RHmin,chillState,ChillRate,antiChillState,forcingRate,forcingState,cycleCompletion,bbchCode,bbchPhase,plantSusceptibility,Rule310,Epi,Ipi,Dmcast,Magarey,UCSC,misfits,laore,onsRule310,onsEpi,onsIpi,onsDmcast,onsMagarey,onsUCSC,onsmisfits,onslaore,pressureRule310,pressureEpi,pressureIpi,pressureDmcast,pressureMagarey,pressureUCSC,pressureMisfits,pressureLaore
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,1/11/2019 12:00:00 AM,10.6,-0.5995555,0,0,79.37238,37.038845,-46.427643,-5.032343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,1/12/2019 12:00:00 AM,8.67,-2.1900003,0,0,74.385765,34.497887,-49.88846,-3.4608147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,1/13/2019 12:00:00 AM,11.73,-1.79,0,0,75.59781,29.430288,-55.08764,-5.1991787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,1/14/2019 12:00:00 AM,13.09,0.6700001,0,0,81.24317,34.612495,-60.913254,-5.825616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,1/15/2019 12:00:00 AM,15.43,3.3751783,0,0,87.2465,39.79223,-65.71771,-4.804461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,1/16/2019 12:00:00 AM,13.43,1.6499996,0,0,83.54782,37.35624,-71.10835,-5.390641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,1/17/2019 12:00:00 AM,9.72,2.04,0.5541667,1,85.69712,50.178684,-74.94835,-3.8400002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,1/18/2019 12:00:00 AM,8.9,2.9257405,12.745833,23,90.16458,64.10411,-77.93548,-2.9871294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,1/19/2019 12:00:00 AM,9.72,1.7204146,0,0,84.66793,48.766155,-81.93527,-3.9997926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,1/20/2019 12:00:00 AM,6.91,0.8299999,0,0,80.9086,52.746887,-84.97527,-3.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,1/21/2019 12:00:00 AM,7.01,-0.17999983,0,0,78.440216,47.204987,-88.392525,-3.4172533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,1/22/2019 12:00:00 AM,7.92,-0.44387513,0,0,78.65877,43.999653,-92.142365,-3.7498407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,1/23/2019 12:00:00 AM,7.46,-1.8000002,0,0,74.72818,38.72853,-95.14731,-3.004946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,1/24/2019 12:00:00 AM,4.58,-1.8000001,0,0,74.886475,45.594715,-96.79123,-1.6439184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,1/25/2019 12:00:00 AM,7.55,0.37337345,0,0,80.63158,49.27001,-100.37954,-3.5883133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,1/26/2019 12:00:00 AM,9.66,-1.2200003,0,0,77.07644,35.91514,-100.37954,-4.2884007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,1/27/2019 12:00:00 AM,11.59,-1.9400005,0,0,75.25827,29.245005,-100.28612,-5.0575094,0.093425736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,1/28/2019 12:00:00 AM,7.2700005,-1.0800002,0,0,76.382225,42.28313,-100.28612,-3.1648445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,1/29/2019 12:00:00 AM,10.38,0.9300003,0,0,82.603134,42.886417,-100.27848,-4.7173595,0.0076402165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,1/30/2019 12:00:00 AM,10.12,-0.10999966,0,0,79.9343,39.16591,-100.27778,-5.006295,0.000703811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,1/31/2019 12:00:00 AM,5.61,-1.6712419,0.12083334,1,75.12178,46.829784,-100.27778,-2.1611767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,2/1/2019 12:00:00 AM,5.84,-2.96,4.6708336,24,75.591255,37.5551,-100.27778,-1.9378183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,2/2/2019 12:00:00 AM,6.15,0.74000025,44.145836,24,80.025665,54.617985,-100.27778,-2.705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,2/3/2019 12:00:00 AM,6.9700003,1.7100003,14.958333,24,83.1975,57.54297,-100.27778,-2.6299999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,2/4/2019 12:00:00 AM,8.1,2.7200003,6.8041663,23,86.56322,59.56363,-100.27778,-2.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,2/5/2019 12:00:00 AM,11.08,2.1237137,0,0,87.710205,50.073605,-100.21266,-4.4130263,0.065116264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,2/6/2019 12:00:00 AM,12.17,0.39999962,0,0,80.968956,35.932465,-100.01263,-5.684962,0.20003824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,2/7/2019 12:00:00 AM,14.25,1.0900002,0,0,81.52968,33.20063,-99.32636,-5.893735,0.68626523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,2/8/2019 12:00:00 AM,10.76,-0.40999985,0,0,79.1913,36.376663,-99.30051,-5.2083797,0.025854984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,2/9/2019 12:00:00 AM,12.99,0.72000027,0,0,81.42422,35.043423,-98.9362,-5.7706923,0.36430722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,2/10/2019 12:00:00 AM,11.93,1.0299997,0,0,86.9487,39.000027,-98.765335,-5.2791333,0.17086703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,2/11/2019 12:00:00 AM,10.43,4.62,0,3,92.25991,62.03739,-98.74942,-2.889088,0.015912242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,2/12/2019 12:00:00 AM,11.57,3.58,0,0,89.38509,51.796486,-98.59517,-3.840751,0.15424901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,2/13/2019 12:00:00 AM,16.57,1.8281224,0,0,82.41834,31.764019,-97.13115,-5.906916,1.464023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,2/14/2019 12:00:00 AM,13.94,-0.25,0,0,78.3827,29.556763,-96.58416,-7.394193,0.54699075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,2/15/2019 12:00:00 AM,15.939999,0.5999999,0,0,78.65983,27.734867,-95.434105,-6.519948,1.1500518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,2/16/2019 12:00:00 AM,17.79,1.5200005,0,0,78.50122,26.299303,-93.5692,-6.270092,1.8649081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,2/17/2019 12:00:00 AM,16.83,0.80999947,0,0,78.09523,26.416191,-92.11324,-6.554042,1.4559581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,2/18/2019 12:00:00 AM,16.24,1.7999997,0,0,81.317474,30.663353,-90.76499,-5.871745,1.3482547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,2/19/2019 12:00:00 AM,14.34,2.2299995,0,0,84.370895,37.0649,-89.987305,-5.2773123,0.7776879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,2/20/2019 12:00:00 AM,12.56,1.46,0,0,83.52662,38.998024,-89.6921,-5.2547927,0.2952073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,2/21/2019 12:00:00 AM,13.46,0.96000004,0,0,81.76354,34.722233,-89.213234,-5.771136,0.478864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,2/22/2019 12:00:00 AM,15.11,1.79,0,0,82.54131,33.436394,-88.23305,-5.6798162,0.98018384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,2/23/2019 12:00:00 AM,21.17,3.1599998,0,0,80.70861,23.293243,-84.76917,-5.5411215,3.4638784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,2/24/2019 12:00:00 AM,14.12,1.8678712,0,0,89.41397,45.48103,-84.07646,-5.433352,0.69271225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,2/25/2019 12:00:00 AM,13.92,-0.19999981,0,0,78.52227,29.755926,-83.532326,-7.405553,0.544136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,2/26/2019 12:00:00 AM,14.2,-0.5699997,0,0,77.39102,28.033516,-82.93517,-7.4231553,0.59715635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,2/27/2019 12:00:00 AM,18.13,2.4600005,0,0,80.30605,28.164032,-80.82615,-5.725973,2.1090267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,2/28/2019 12:00:00 AM,20.37,4.4600005,0,0,81.16811,28.513803,-77.44661,-4.575462,3.3795385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,3/1/2019 12:00:00 AM,19.65,4.83,0,0,83.53079,31.485632,-74.304825,-4.268215,3.1417844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,3/2/2019 12:00:00 AM,17.07,4.9799995,0,0,88.33453,39.55572,-72.237625,-3.9778001,2.0672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,3/3/2019 12:00:00 AM,17.37,4.8700004,0,0,87.60211,38.196037,-70.06495,-4.077324,2.1726766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,3/4/2019 12:00:00 AM,17.27,3.3400002,0,0,87.09699,33.03857,-68.16786,-5.067911,1.8970891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,3/5/2019 12:00:00 AM,13.43,5.7000003,0,5,94.17274,56.014885,-67.406876,-3.1040106,0.7609898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,3/6/2019 12:00:00 AM,17.02,5.2099996,0,0,89.00391,40.627594,-65.32049,-3.8186157,2.0863845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,3/7/2019 12:00:00 AM,13.42,4.2199993,0.25833333,2,96.49256,48.4477,-64.684814,-3.9643264,0.6356739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,3/8/2019 12:00:00 AM,14.62,7.9700594,5.9416666,23,100,70.2552,-63.07996,-1.7201139,1.6048564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,3/9/2019 12:00:00 AM,16.13,6.5699997,0,3,93.80442,49.783863,-61.114643,-2.814681,1.9653186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,3/10/2019 12:00:00 AM,16.73,5.91,0,3,91.24733,44.536633,-59.021626,-3.3169825,2.0930173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,3/11/2019 12:00:00 AM,16.39,6.5599995,0,3,93.43122,48.737263,-56.944714,-2.8380878,2.0769122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,3/12/2019 12:00:00 AM,17.2,3.804853,0,0,88.40098,39.53559,-55.009686,-4.7625446,1.9350295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,3/13/2019 12:00:00 AM,15.14,1.8599997,0,0,82.68979,33.599834,-54.014973,-5.6452866,0.9947139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,3/14/2019 12:00:00 AM,14.67,3.2399998,0,0,86.69022,40.052284,-53.06095,-4.76098,0.95402014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,3/15/2019 12:00:00 AM,15.72,2.2799997,0,0,83.14431,33.54145,-51.84375,-5.502798,1.2172024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,3/16/2019 12:00:00 AM,20.09,6.3999996,0,0,86.59532,35.416775,-48.125412,-3.126662,3.7183383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,3/17/2019 12:00:00 AM,20.14,7.4195714,0,1,92.80961,39.06861,-44.083897,-2.3186994,4.0415144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,3/18/2019 12:00:00 AM,11.73,6.6800003,0.15416667,7,97.636955,69.47226,-43.78757,-2.228673,0.29632664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,3/19/2019 12:00:00 AM,15.74,4.500607,3.5458333,23,91.46562,46.21935,-42.32185,-4.1539764,1.4657196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,3/20/2019 12:00:00 AM,13.13,3.0199995,0,0,87.27776,43.875427,-41.837334,-4.570485,0.48451534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,3/21/2019 12:00:00 AM,13.93,2.8500004,0,0,86.29954,40.688255,-41.14036,-4.843028,0.69697213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,3/22/2019 12:00:00 AM,15.69,3.1400003,0,0,85.380226,36.683273,-39.85048,-4.985115,1.2898843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,3/23/2019 12:00:00 AM,20.22,4.6900005,0,0,82.0444,29.561802,-36.487686,-4.402205,3.3627944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,3/24/2019 12:00:00 AM,23.21,5.700001,0,0,77.64669,25.001415,-31.504704,-3.7720156,4.9829836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,3/25/2019 12:00:00 AM,22.51,6.7700005,0,0,81.97637,29.649734,-26.533289,-2.8985858,4.971414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,3/26/2019 12:00:00 AM,20.01,6.3342466,0,0,89.22905,39.200592,-22.869867,-3.1744547,3.6634216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,3/27/2019 12:00:00 AM,14.81,4.88,0,1,90.84584,46.6737,-21.704906,-3.8000402,1.1649599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\Weather\MIRA\daily\AL001_Carpeneto (AL).csv,3/28/2019 12:00:00 AM,15.7,4.2300005,0,0,88.188736,40.88844,-20.288603,-4.318696,1.4163034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
