site,Date,Tmax,Tmin,Prec,LW,RHmax,RHmin,chillState,ChillRate,antiChillState,forcingRate,forcingState,cycleCompletion,bbchCode,bbchPhase,plantSusceptibility,Rule310,Epi,Ipi,Dmcast,Magarey,UCSC,misfits,laore,pressureRule310,pressureEpi,pressureIpi,pressureDmcast,pressureMagarey,pressureUCSC,pressureMisfits,pressureLaore
..\..\..\files\weather\calibration\daily\Malalbergo.csv,2/4/2007 12:00:00 AM,10.02,0,0,24,100,93.54983,-104.95828,-5.00998,1.9960991E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,2/5/2007 12:00:00 AM,9.687796,0,0,23,100,89.38241,-104.95828,-4.843898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,2/6/2007 12:00:00 AM,11.35,0,0,24,100,96.99334,-104.878,-5.5947137,0.08028639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,2/7/2007 12:00:00 AM,12.63,0,0.13208334,24,100,91.02218,-104.60417,-6.041172,0.2738282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,2/8/2007 12:00:00 AM,6.9308276,0,3.2516668,24,100,85.07758,-104.60417,-3.4654138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,2/9/2007 12:00:00 AM,8.12,0,5.18125,24,100,88.69802,-104.60417,-4.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,2/10/2007 12:00:00 AM,8.47,0,6.3437505,24,100,89.58553,-104.60417,-4.235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,2/11/2007 12:00:00 AM,11.070546,0,5.807916,24,100,91.241356,-104.55241,-5.483511,0.05176208,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,2/12/2007 12:00:00 AM,12.97,0,2.00625,24,100,95.76521,-104.21236,-6.14495,0.3400502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,2/13/2007 12:00:00 AM,12.854466,0,0.41958332,24,100,88.394394,-103.895424,-6.1103015,0.3169318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,2/14/2007 12:00:00 AM,15.06,0,2.8175,24,100,100,-103.04537,-6.679947,0.8500532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,2/15/2007 12:00:00 AM,11.63,0,0.05541667,24,100,97.72295,-102.931145,-5.7007737,0.114226155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,2/16/2007 12:00:00 AM,12.42,0,1.2745835,24,100,99.790016,-102.69538,-5.974235,0.23576492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,2/17/2007 12:00:00 AM,11.79,0,0,24,100,98.14062,-102.5595,-5.759118,0.1358821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,2/18/2007 12:00:00 AM,12.77,0,0,24,100,100,-102.25907,-6.0845733,0.30042687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,2/19/2007 12:00:00 AM,10.41,0,0,24,100,94.55568,-102.251,-5.196926,0.008073961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,2/20/2007 12:00:00 AM,11.99,0,0.02125,24,100,98.66339,-102.08586,-5.8298583,0.16514175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,2/21/2007 12:00:00 AM,11.539999,0,0.76875,24,100,97.30583,-101.98311,-5.667244,0.10275552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,2/22/2007 12:00:00 AM,13.52,0,6.6466665,24,100,100,-101.52489,-6.3017755,0.45822495,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,2/23/2007 12:00:00 AM,14.25,0,4.835,24,100,100,-100.89111,-6.491228,0.63377196,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,2/24/2007 12:00:00 AM,14.34,0,2.0712502,24,100,100,-100.23436,-6.51325,0.6567504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,2/25/2007 12:00:00 AM,14.32,0,4.74875,24,100,100,-99.58274,-6.50838,0.65162003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,2/26/2007 12:00:00 AM,14.32,0,7.28625,24,100,100,-98.93112,-6.50838,0.65162003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,2/27/2007 12:00:00 AM,13.921404,0,2.8079166,24,100,100,-98.37883,-6.408408,0.5522937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,2/28/2007 12:00:00 AM,16.31,0,2.3116667,24,100,100,-97.158226,-6.934396,1.2206037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,3/1/2007 12:00:00 AM,13.87,0,2.5370831,24,100,100,-96.618324,-6.3950973,0.5399026,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,3/2/2007 12:00:00 AM,15.87,0,1.59375,24,100,100,-95.53272,-6.8494015,1.0855986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,3/3/2007 12:00:00 AM,18.42,0,2.7175,24,100,100,-93.608284,-7.285559,1.9244409,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,3/4/2007 12:00:00 AM,18.09,0,5.3420835,24,100,100,-91.799324,-7.236042,1.808958,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,3/5/2007 12:00:00 AM,19.25,0,3.6525,24,100,100,-89.57692,-7.4025974,2.2224026,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,3/6/2007 12:00:00 AM,18.79,0,6.04125,24,100,100,-87.52093,-7.3390102,2.0559902,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,3/7/2007 12:00:00 AM,17.14,0,6.8375,24,100,100,-86.033775,-7.082847,1.4871527,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,3/8/2007 12:00:00 AM,16.51,0,8.590833,24,100,100,-84.750305,-6.9715323,1.2834677,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,3/9/2007 12:00:00 AM,14.19,0,7.762917,24,100,100,-84.1317,-6.476392,0.6186081,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,3/10/2007 12:00:00 AM,16.16,0,4.1058335,24,100,100,-82.95764,-6.9059405,1.1740594,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,3/11/2007 12:00:00 AM,16,0,3.0858333,24,100,100,-81.83264,-6.875,1.125,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,3/12/2007 12:00:00 AM,14.44,0,2.9141667,24,100,100,-81.15004,-6.537396,0.6826038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,3/13/2007 12:00:00 AM,16.46,0,1.1716666,24,100,100,-79.88237,-6.9623327,1.2676667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,3/14/2007 12:00:00 AM,18.04,0,1.27125,24,100,100,-78.09075,-7.2283816,1.791619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,3/15/2007 12:00:00 AM,21.04,0,2.6862502,24,100,100,-75.19433,-7.6235743,2.8964262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,3/16/2007 12:00:00 AM,20.1,0,2.78,24,100,100,-72.65677,-7.512438,2.5375624,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,3/17/2007 12:00:00 AM,19.86,0,1.6712501,24,100,100,-70.209145,-7.482377,2.4476235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,3/18/2007 12:00:00 AM,22.11,0,2.710833,24,100,100,-66.89272,-7.7385798,3.3164203,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,3/19/2007 12:00:00 AM,20.31,0,4.775,24,100,100,-64.27588,-7.5381584,2.6168413,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,3/20/2007 12:00:00 AM,17.83,0,4.1516666,24,100,100,-62.556618,-7.1957374,1.7192625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,3/21/2007 12:00:00 AM,9.76,0,3.0545833,24,100,92.88109,-62.556618,-4.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,3/22/2007 12:00:00 AM,11.29,0,3.24875,24,100,96.83718,-62.48292,-5.571302,0.07369796,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,3/23/2007 12:00:00 AM,11.52,0,0,24,100,97.43613,-62.382645,-5.6597223,0.10027783,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,3/24/2007 12:00:00 AM,12.53,0,0,24,100,100,-62.12722,-6.009577,0.25542292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,3/25/2007 12:00:00 AM,14.05,0,0.25166667,24,100,100,-61.543503,-6.4412813,0.58371896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,3/26/2007 12:00:00 AM,10.83,0,6.035,24,100,95.64256,-61.511696,-5.383195,0.031805165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,3/27/2007 12:00:00 AM,9.969467,0,5.902917,24,100,92.13695,-61.511696,-4.9847336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,3/28/2007 12:00:00 AM,11.68,0,5.4129167,24,100,97.853424,-61.390873,-5.719178,0.12082196,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,3/29/2007 12:00:00 AM,12.54,0,3.092917,24,100,100,-61.133633,-6.012759,0.2572408,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,3/30/2007 12:00:00 AM,12.91,0,1.3583333,24,100,100,-60.805668,-6.127033,0.32796663,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,3/31/2007 12:00:00 AM,12.256981,0,7.4395833,24,100,93.03527,-60.59787,-5.920692,0.20779842,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,4/1/2007 12:00:00 AM,14.36,0,5.4320836,24,100,100,-59.935974,-6.5181055,0.6618941,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,4/2/2007 12:00:00 AM,15.969924,0,7.0462503,24,100,100,-58.820126,-6.869115,1.1158472,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,4/3/2007 12:00:00 AM,18.71,0,6.0299997,24,100,100,-56.79276,-7.327632,2.0273674,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,4/4/2007 12:00:00 AM,19.01,0,5.88375,24,100,100,-54.657562,-7.3698053,2.1351948,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,4/5/2007 12:00:00 AM,15.75,0,7.6779165,24,100,100,-53.60796,-6.8253965,1.0496032,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,4/6/2007 12:00:00 AM,17.77,0,4.5329165,24,100,100,-51.90923,-7.186269,1.6987312,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,4/7/2007 12:00:00 AM,20.02,0,2.13875,24,100,100,-49.401726,-7.5024977,2.5075026,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,4/8/2007 12:00:00 AM,21.47,0,3.7575,24,100,100,-46.337894,-7.6711693,3.0638306,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,4/9/2007 12:00:00 AM,21.17,0,4.6466665,24,100,100,-43.39106,-7.6381674,2.9468327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,4/10/2007 12:00:00 AM,23.19,0,5.337084,24,100,100,-39.639957,-7.843898,3.7511022,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,4/11/2007 12:00:00 AM,24.08,0,7.1333337,24,100,100,-35.523544,-7.923588,4.116412,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,4/12/2007 12:00:00 AM,23.39,0,7.6070833,24,100,100,-31.69088,-7.8623343,3.8326654,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,4/13/2007 12:00:00 AM,23.21,0,6.2325,24,100,100,-27.931637,-7.845756,3.7592435,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,4/14/2007 12:00:00 AM,22.68,0,7.9487505,24,100,100,-24.38705,-7.7954144,3.5445857,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,4/15/2007 12:00:00 AM,22.53,0,9.0008335,24,100,100,-20.902786,-7.780737,3.4842634,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,4/16/2007 12:00:00 AM,24.27,0,7.4170833,24,100,100,-16.70763,-7.939843,4.195157,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,4/17/2007 12:00:00 AM,23.89,0,7.563333,24,100,100,-12.669704,-7.907074,4.0379257,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,4/18/2007 12:00:00 AM,23.46,0,7.099583,24,100,100,-8.808417,-7.8687124,3.8612869,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Malalbergo.csv,4/19/2007 12:00:00 AM,24.52,0,5.4229164,24,100,100,-4.5092654,-7.9608483,4.299152,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,
