site,Date,Tmax,Tmin,Prec,LW,RHmax,RHmin,chillState,ChillRate,antiChillState,forcingRate,forcingState,cycleCompletion,bbchCode,bbchPhase,plantSusceptibility,Rule310,Epi,Ipi,Dmcast,Magarey,UCSC,misfits,laore,onsRule310,onsEpi,onsIpi,onsDmcast,onsMagarey,onsUCSC,onsmisfits,onslaore,pressureRule310,pressureEpi,pressureIpi,pressureDmcast,pressureMagarey,pressureUCSC,pressureMisfits,pressureLaore
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,1/11/2015 12:00:00 AM,14.5,3.1,0,5,85.6,55.5,-39.8378,-4.8118424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,1/12/2015 12:00:00 AM,12.2,2,0,2,88.7,21.8,-44.700542,-4.862745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,1/13/2015 12:00:00 AM,11.8,-1.1,0,0,77.1,33.4,-50.223022,-5.5224805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,1/14/2015 12:00:00 AM,8.4,-1.4,0.2,4,79.1,57.7,-53.82302,-3.5999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,1/15/2015 12:00:00 AM,7.6,0.6,0.8,15,88.3,79.8,-57.32302,-3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,1/16/2015 12:00:00 AM,7.6,0.8,3.2,7,84.7,60.9,-60.723022,-3.3999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,1/17/2015 12:00:00 AM,8.2,6.1,31.5,24,91.5,83.5,-61.77302,-1.0499997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,1/18/2015 12:00:00 AM,7.9,2.5,24.3,24,97.6,88.8,-64.47302,-2.6999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,1/19/2015 12:00:00 AM,7.2,0.1,1.3000001,18,98.1,69.9,-68.023026,-3.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,1/20/2015 12:00:00 AM,5.4,-1,0,9,91.1,70,-70.30115,-2.278125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,1/21/2015 12:00:00 AM,5.4,-0.2,0.4,8,88.4,67.6,-72.90472,-2.6035717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,1/22/2015 12:00:00 AM,4.1,-0.4,16.3,18,92.1,74.6,-74.77249,-1.8677777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,1/23/2015 12:00:00 AM,5,-1,8.7,24,95.3,87.7,-76.85583,-2.0833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,1/24/2015 12:00:00 AM,9.2,-0.8,0,7,87.7,53.8,-81.08783,-4.232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,1/25/2015 12:00:00 AM,8.5,0,0,0,64.8,42.5,-85.33783,-4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,1/26/2015 12:00:00 AM,7.7,0.7,0,0,47.7,36.8,-88.83783,-3.4999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,1/27/2015 12:00:00 AM,5.6,-2.2,0,4,84.6,39.1,-90.84808,-2.0102563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,1/28/2015 12:00:00 AM,6.6,-1.9,0,6,87.6,45,-93.41044,-2.562353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,1/29/2015 12:00:00 AM,6.1,-1.9,0,2,83.2,40.3,-95.73606,-2.325625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,1/30/2015 12:00:00 AM,3.8,-1.7,2.5,8,96.5,62.8,-97.04879,-1.3127272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,1/31/2015 12:00:00 AM,5.1,-1.1,2.3,11,98.6,37.4,-99.14637,-2.0975807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,2/1/2015 12:00:00 AM,5.3,-2.5,0,0,74.5,43.8,-100.947014,-1.8006411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,2/2/2015 12:00:00 AM,7.2,-1.6,0,0,80.3,41.5,-100.947014,-2.9454544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,2/3/2015 12:00:00 AM,7.7,-1.5,0,0,78.3,40.5,-100.947014,-3.2222824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,2/4/2015 12:00:00 AM,3.3,-1.6,0.3,3,76.7,61.6,-100.947014,-1.1112244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,2/5/2015 12:00:00 AM,5.7,1.1,0.8,6,82.3,52.2,-100.947014,-2.2999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,2/6/2015 12:00:00 AM,3.1,0.3,30.3,22,99,79.5,-100.947014,-1.3999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,2/7/2015 12:00:00 AM,2.5,0.4,11.8,24,97.7,85,-100.947014,-1.0500001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,2/8/2015 12:00:00 AM,3.7,-0.9,2.7,19,95,79.8,-100.947014,-1.4880435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,2/9/2015 12:00:00 AM,6.7,-2.2,0,1,87.8,34.3,-100.947014,-2.52191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,2/10/2015 12:00:00 AM,7.7,-3.1,0,0,66.7,44.7,-100.947014,-2.7449074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,2/11/2015 12:00:00 AM,10.7,-0.8,0,7,82.7,45.8,-100.92571,-4.9991302,0.021304337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,2/12/2015 12:00:00 AM,10.2,-1.3,0,5,83.6,47.9,-100.92397,-4.525217,0.0017391272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,2/13/2015 12:00:00 AM,8.4,-1.1,0,9,89.7,58.2,-100.92397,-3.7136836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,2/14/2015 12:00:00 AM,6.4,2,1.3000001,15,93.9,75.5,-100.92397,-2.1999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,2/15/2015 12:00:00 AM,4.4,3,16.6,24,94.2,89,-100.92397,-0.70000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,2/16/2015 12:00:00 AM,4.4,3,25.2,24,95.3,86.9,-100.92397,-0.70000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,2/17/2015 12:00:00 AM,9.2,1.6,0,9,88.7,54.3,-100.92397,-3.8000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,2/18/2015 12:00:00 AM,11.4,2,0,8,87.5,51.6,-100.81972,-4.5957446,0.10425527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,2/19/2015 12:00:00 AM,8.5,0.7,0,13,90.1,61.9,-100.81972,-3.8999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,2/20/2015 12:00:00 AM,9.2,-1.7,0,12,91.1,51.8,-100.81972,-3.8825688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,2/21/2015 12:00:00 AM,8.9,-1.8,0.2,7,85.8,51.5,-100.81972,-3.7014015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,2/22/2015 12:00:00 AM,4.8,3.8,21,24,89.6,79.7,-100.81972,-0.50000024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,2/23/2015 12:00:00 AM,9.1,2.2,7.7,16,92.4,59.5,-100.81972,-3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,2/24/2015 12:00:00 AM,10.1,0.1,0,9,90.7,45.9,-100.819214,-4.9995003,0.0005000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,2/25/2015 12:00:00 AM,6.9,2.7,0.4,8,89.3,44.1,-100.819214,-2.1000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,2/26/2015 12:00:00 AM,10.1,2.7,0,0,56.5,37.8,-100.818535,-3.6993244,0.00067568076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,2/27/2015 12:00:00 AM,9.3,1.2,0,7,84.2,40.8,-100.818535,-4.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,2/28/2015 12:00:00 AM,9,2.6,0,12,84.4,58.2,-100.818535,-3.2000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,3/1/2015 12:00:00 AM,9.6,1.6,0,7,87.2,51.1,-100.818535,-4.0000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,3/2/2015 12:00:00 AM,10.9,1,0,13,89.5,54.4,-100.777626,-4.9090905,0.040909056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,3/3/2015 12:00:00 AM,11.1,4.7,0.3,5,84.1,43.1,-100.6831,-3.105469,0.09453131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,3/4/2015 12:00:00 AM,12.3,3.2,0,5,85.6,37,-100.39244,-4.259341,0.29065937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,3/5/2015 12:00:00 AM,9.5,1.1,0.4,5,91.8,47.2,-100.39244,-4.2000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,3/6/2015 12:00:00 AM,10.1,1.7,0,0,58.8,18.6,-100.391846,-4.1994047,0.0005952426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,3/7/2015 12:00:00 AM,11.5,-0.2,0,0,68,26.4,-100.29569,-5.7478633,0.09615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,3/8/2015 12:00:00 AM,10.1,1.3,0,0,79.7,44.6,-100.29513,-4.399432,0.0005681861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,3/9/2015 12:00:00 AM,11.2,0.2,0,5,84.1,46.6,-100.229675,-5.4345455,0.06545453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,3/10/2015 12:00:00 AM,10.5,0.8,0,12,91.4,52.4,-100.21679,-4.8371134,0.012886598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,3/11/2015 12:00:00 AM,14.1,0.6,0,11,91.5,42,-99.5942,-6.127408,0.6225927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,3/12/2015 12:00:00 AM,16.6,3.7,2.3,9,79.8,35,-97.90583,-4.7616286,1.6883723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,3/13/2015 12:00:00 AM,13,0.9,2.2,5,73.6,31.2,-97.53393,-5.6780987,0.37190083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,3/14/2015 12:00:00 AM,12.4,0.8,0,0,80.8,36.9,-97.28565,-5.551724,0.2482758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,3/15/2015 12:00:00 AM,9.7,5.8,0.1,1,74.5,53.9,-97.28565,-1.9499998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,3/16/2015 12:00:00 AM,9.2,5.7,3.9,13,80.3,54.2,-97.28565,-1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,3/17/2015 12:00:00 AM,7.7,5.6,12,24,92.5,80.5,-97.28565,-1.0499997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,3/18/2015 12:00:00 AM,11.7,6.8,6.6,19,89.4,65,-96.99075,-2.1551018,0.2948979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,3/19/2015 12:00:00 AM,13.6,3.8,0,12,86.6,53.6,-96.32953,-4.2387753,0.6612246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,3/20/2015 12:00:00 AM,13.8,5.9,0,7,88.7,58.6,-95.4156,-3.036076,0.91392416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,3/21/2015 12:00:00 AM,12.2,8.5,0,2,77.8,53.5,-94.76155,-1.1959465,0.654054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,3/22/2015 12:00:00 AM,10.1,6.5,2.6000001,9,92,63.2,-94.76016,-1.7986113,0.0013888993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,3/23/2015 12:00:00 AM,8.9,4.4,3.7,18,95.8,75.1,-94.76016,-2.2499995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,3/24/2015 12:00:00 AM,13.2,3.4,0,8,86.7,54.7,-94.23772,-4.377551,0.52244896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,3/25/2015 12:00:00 AM,11.3,8.2,3.6000001,16,85.6,64.7,-93.96513,-1.2774196,0.27258068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,3/26/2015 12:00:00 AM,12.4,7.8,10.2,19,95.6,62.7,-93.33905,-1.6739134,0.62608683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,3/27/2015 12:00:00 AM,11.3,7.1,0.6,14,94.7,85.9,-93.13786,-1.8988094,0.20119053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,3/28/2015 12:00:00 AM,15.9,5.8,0,4,96,20.1,-91.4146,-3.326733,1.7232671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,3/29/2015 12:00:00 AM,16.5,4.4,0,0,67.3,25.1,-89.66873,-4.304132,1.7458677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,3/30/2015 12:00:00 AM,15.5,6.2,0,4,84.8,45.4,-88.04239,-3.0236564,1.6263441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,3/31/2015 12:00:00 AM,17.2,5.3,0.3,4,92,50.2,-85.864235,-3.7718482,2.1781516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\Git\octopus\src\Files\Weather\\hourly\Bergamo.csv,4/1/2015 12:00:00 AM,20.7,7.3,0,0,69.1,22,-81.59222,-2.4279847,4.272015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
